NO.,DATA SOURCE,DATABASE TABLE NAME/ FOLDER NAME / FILE NAME ,TABLE NAME,TABLE DESCRIPTION/SUB FOLDER NAME ,FIELD NAME/DATA ATTRIBUTE(S),FIELD DESCRIPTION,ATTACHMENT /REFERENCE (IF ANY) ,MASTER DATA TYPE,SCREEN NAME,PRIMARY KEY ,FOREIGN KEY , IDENTIFIER ,MANDATORY,DATA TYPE,DATA LENGTH,DATA DOMAIN ,DATA GROUP ,DATA ENTITY,DATA ELEMENT,CRITICAL DATA ELEMENT (CDE),DATA CLASSIFICATION,RETENTION PERIOD,PERSONAL DATA,DATA OWNER,EXECUTIVE DATA STEWARD,BUSINESS DATA STEWARD ,DATA ANALYST, COMMENT/NOTE,LAST UPDATED DATE,LAST UPDATED BY
139,MI_V4030005 - RCA,dbo.MIV_MI_RCA_RECOMMENDATION,RCA Recommendation,RCA Recommendation records store details of a recommendation and the progress associated with getting the recommendation approved and implemented. ,MI_REC_STATU_CHANG_BY_CHR,Status Changed By,MI_RCA_RECOM,Transactional Data ,Status Changed By,N,N,No,No,nvarchar,255,Physical Asset Management,Reliability Management,N/A,N/A,No,Internal,7 Years,Not Available,Kamal Bahrin B Ahmad,Azureen Azita Bt Abdullah,M Sharuddin B M Nasir,"Nor Aesha
A Shafeeq A Shahar",,18/7/2023,Wan M Hafiz Wan Rosdi
140,MI_V4030005 - RCA,dbo.MIV_MI_RCA_RECOMMENDATION,RCA Recommendation,RCA Recommendation records store details of a recommendation and the progress associated with getting the recommendation approved and implemented. ,MI_REC_STATU_CHANG_DATE_DT,Status Changed Date,MI_RCA_RECOM,Transactional Data ,Status Changed Date,N,N,No,No,datetime,8,Physical Asset Management,Reliability Management,N/A,N/A,No,Internal,7 Years,Not Available,Kamal Bahrin B Ahmad,Azureen Azita Bt Abdullah,M Sharuddin B M Nasir,"Nor Aesha
A Shafeeq A Shahar",,18/7/2023,Wan M Hafiz Wan Rosdi
141,MI_V4030005 - RCA,dbo.MIV_MI_RCA_RECOMMENDATION,RCA Recommendation,RCA Recommendation records store details of a recommendation and the progress associated with getting the recommendation approved and implemented. ,MI_REC_STATU_CHG_BY_NM_CHR,Status Changed By Name,MI_RCA_RECOM,Transactional Data ,Status Changed By Name,N,N,No,No,nvarchar,255,Physical Asset Management,Reliability Management,N/A,N/A,No,Internal,7 Years,Not Available,Kamal Bahrin B Ahmad,Azureen Azita Bt Abdullah,M Sharuddin B M Nasir,"Nor Aesha
A Shafeeq A Shahar",,18/7/2023,Wan M Hafiz Wan Rosdi
142,MI_V4030005 - RCA,dbo.MIV_MI_RCA_RECOMMENDATION,RCA Recommendation,RCA Recommendation records store details of a recommendation and the progress associated with getting the recommendation approved and implemented. ,MI_REC_STATU_CHR,Status,MI_RCA_RECOM,Transactional Data ,Status,N,N,No,No,nvarchar,50,Physical Asset Management,Reliability Management,N/A,N/A,No,Internal,7 Years,Not Available,Kamal Bahrin B Ahmad,Azureen Azita Bt Abdullah,M Sharuddin B M Nasir,"Nor Aesha
A Shafeeq A Shahar",,18/7/2023,Wan M Hafiz Wan Rosdi
143,MI_V4030005 - RCA,dbo.MIV_MI_RCA_RECOMMENDATION,RCA Recommendation,RCA Recommendation records store details of a recommendation and the progress associated with getting the recommendation approved and implemented. ,MI_REC_TARGE_COMPL_DATE_DT,Target Completion Date,MI_RCA_RECOM,Transactional Data ,Target Completion Date,N,N,No,No,datetime,8,Physical Asset Management,Reliability Management,N/A,N/A,Yes,Internal,7 Years,Not Available,Kamal Bahrin B Ahmad,Azureen Azita Bt Abdullah,M Sharuddin B M Nasir,"Nor Aesha
A Shafeeq A Shahar",,18/7/2023,Wan M Hafiz Wan Rosdi
144,MI_V4030005 - RCA,dbo.MIV_MI_RCA_RECOMMENDATION,RCA Recommendation,RCA Recommendation records store details of a recommendation and the progress associated with getting the recommendation approved and implemented. ,MI_REC_TECHNICAL_NUM_C,Technical Number,MI_RCA_RECOM,Transactional Data ,Technical Number,N,N,No,No,nvarchar,50,Physical Asset Management,Reliability Management,N/A,N/A,No,Internal,7 Years,Not Available,Kamal Bahrin B Ahmad,Azureen Azita Bt Abdullah,M Sharuddin B M Nasir,"Nor Aesha
A Shafeeq A Shahar",,18/7/2023,Wan M Hafiz Wan Rosdi
145,MI_V4030005 - RCA,dbo.MIV_MI_RCA_RECOMMENDATION,RCA Recommendation,RCA Recommendation records store details of a recommendation and the progress associated with getting the recommendation approved and implemented. ,MI_REC_TYPE_CHR,Recommendation Type,MI_RCA_RECOM,Transactional Data ,Recommendation Type,N,N,No,No,nvarchar,255,Physical Asset Management,Reliability Management,N/A,N/A,No,Internal,7 Years,Not Available,Kamal Bahrin B Ahmad,Azureen Azita Bt Abdullah,M Sharuddin B M Nasir,"Nor Aesha
A Shafeeq A Shahar",,18/7/2023,Wan M Hafiz Wan Rosdi
146,MI_V4030005 - RCA,dbo.MIV_MI_RCA_RECOMMENDATION,RCA Recommendation,RCA Recommendation records store details of a recommendation and the progress associated with getting the recommendation approved and implemented. ,MI_REC_WK_REQ_REF_CHR,Work Request Reference,MI_RCA_RECOM,Transactional Data ,Work Request Reference,N,N,No,No,nvarchar,50,Physical Asset Management,Reliability Management,N/A,N/A,No,Internal,7 Years,Not Available,Kamal Bahrin B Ahmad,Azureen Azita Bt Abdullah,M Sharuddin B M Nasir,"Nor Aesha
A Shafeeq A Shahar",,18/7/2023,Wan M Hafiz Wan Rosdi
147,MI_V4030005 - RCA,dbo.MIV_MI_RCA_RECOMMENDATION,RCA Recommendation,RCA Recommendation records store details of a recommendation and the progress associated with getting the recommendation approved and implemented. ,MI_REC_WO_INTERFACE_FLAG_F,Generate Work Request,MI_RCA_RECOM,Transactional Data ,Generate Work Request,N,N,No,No,nvarchar,1,Physical Asset Management,Reliability Management,N/A,N/A,No,Internal,7 Years,Not Available,Kamal Bahrin B Ahmad,Azureen Azita Bt Abdullah,M Sharuddin B M Nasir,"Nor Aesha
A Shafeeq A Shahar",,18/7/2023,Wan M Hafiz Wan Rosdi
148,MI_V4030005 - RCA,dbo.MIV_MI_RCA_RECOMMENDATION,RCA Recommendation,RCA Recommendation records store details of a recommendation and the progress associated with getting the recommendation approved and implemented. ,MI_REC_WORK_ORDER_NUMB_CHR,Work Order Number,MI_RCA_RECOM,Transactional Data ,Work Order Number,N,N,No,No,nvarchar,50,Physical Asset Management,Reliability Management,N/A,N/A,No,Internal,7 Years,Not Available,Kamal Bahrin B Ahmad,Azureen Azita Bt Abdullah,M Sharuddin B M Nasir,"Nor Aesha
A Shafeeq A Shahar",,18/7/2023,Wan M Hafiz Wan Rosdi
149,MI_V4030005 - RCA,dbo.MIV_MI_RCA_RECOMMENDATION,RCA Recommendation,RCA Recommendation records store details of a recommendation and the progress associated with getting the recommendation approved and implemented. ,MI_REC_WR_EQUIP_C,Work Request Equipment,MI_RCA_RECOM,Transactional Data ,Work Request Equipment,N,N,No,No,nvarchar,255,Physical Asset Management,Reliability Management,N/A,N/A,No,Internal,7 Years,Not Available,Kamal Bahrin B Ahmad,Azureen Azita Bt Abdullah,M Sharuddin B M Nasir,"Nor Aesha
A Shafeeq A Shahar",,18/7/2023,Wan M Hafiz Wan Rosdi
150,MI_V4030005 - RCA,dbo.MIV_MI_RCA_RECOMMENDATION,RCA Recommendation,RCA Recommendation records store details of a recommendation and the progress associated with getting the recommendation approved and implemented. ,MI_REC_WR_LOC_C,Work Request Functional Location,MI_RCA_RECOM,Transactional Data ,Work Request Functional Location,N,N,No,No,nvarchar,255,Physical Asset Management,Reliability Management,N/A,N/A,No,Internal,7 Years,Not Available,Kamal Bahrin B Ahmad,Azureen Azita Bt Abdullah,M Sharuddin B M Nasir,"Nor Aesha
A Shafeeq A Shahar",,18/7/2023,Wan M Hafiz Wan Rosdi
151,MI_V4030005 - RCA,dbo.MIV_MI_RCA_RECOMMENDATION,RCA Recommendation,RCA Recommendation records store details of a recommendation and the progress associated with getting the recommendation approved and implemented. ,MI_SM_STATE_ENTERED_D,SM_The date that the record entered the current state,MI_RCA_RECOM,Transactional Data ,SM_The date that the record entered the current state,N,N,No,No,datetime,8,Physical Asset Management,Reliability Management,N/A,N/A,No,Internal,7 Years,Not Available,Kamal Bahrin B Ahmad,Azureen Azita Bt Abdullah,M Sharuddin B M Nasir,"Nor Aesha
A Shafeeq A Shahar",,18/7/2023,Wan M Hafiz Wan Rosdi
152,MI_V4030005 - RCA,dbo.MIV_MI_RCA_RECOMMENDATION,RCA Recommendation,RCA Recommendation records store details of a recommendation and the progress associated with getting the recommendation approved and implemented. ,MI_SM_STATE_ID_C,SM_The current state,MI_RCA_RECOM,Transactional Data ,SM_The current state,N,N,No,No,nvarchar,50,Physical Asset Management,Reliability Management,N/A,N/A,Yes,Internal,7 Years,Not Available,Kamal Bahrin B Ahmad,Azureen Azita Bt Abdullah,M Sharuddin B M Nasir,"Nor Aesha
A Shafeeq A Shahar",,18/7/2023,Wan M Hafiz Wan Rosdi
153,MI_V4030005 - RCA,dbo.MIV_MI_RCA_RECOMMENDATION,RCA Recommendation,RCA Recommendation records store details of a recommendation and the progress associated with getting the recommendation approved and implemented. ,MI_SM_STATE_KEY_N,State Key,MI_RCA_RECOM,Transactional Data ,State Key,N,N,No,No,float,8,Physical Asset Management,Reliability Management,N/A,N/A,No,Internal,7 Years,Not Available,Kamal Bahrin B Ahmad,Azureen Azita Bt Abdullah,M Sharuddin B M Nasir,"Nor Aesha
A Shafeeq A Shahar",,18/7/2023,Wan M Hafiz Wan Rosdi
154,MI_V4030005 - RCA,dbo.MIV_MI_RCA_RECOMMENDATION,RCA Recommendation,RCA Recommendation records store details of a recommendation and the progress associated with getting the recommendation approved and implemented. ,MI_SM_STATE_OWNER_ID_C,SM_The Security User that is assigned to the current state,MI_RCA_RECOM,Transactional Data ,SM_The Security User that is assigned to the current state,N,N,No,No,nvarchar,255,Physical Asset Management,Reliability Management,N/A,N/A,No,Internal,7 Years,Not Available,Kamal Bahrin B Ahmad,Azureen Azita Bt Abdullah,M Sharuddin B M Nasir,"Nor Aesha
A Shafeeq A Shahar",,18/7/2023,Wan M Hafiz Wan Rosdi
155,MI_V4030005 - RCA,dbo.MIV_MI_RCA_TRACKING_ITEM,RCA Tracking Item,,ENTY_KEY,Entity Key,MI_RCA_TRACK_ITEM,Transactional Data ,Entity Key,N,N,No,Yes,bigint,8,Physical Asset Management,Reliability Management,N/A,N/A,Yes,Internal,7 Years,Not Available,Kamal Bahrin B Ahmad,Azureen Azita Bt Abdullah,M Sharuddin B M Nasir,"Nor Aesha
A Shafeeq A Shahar",,18/7/2023,Wan M Hafiz Wan Rosdi
156,MI_V4030005 - RCA,dbo.MIV_MI_RCA_TRACKING_ITEM,RCA Tracking Item,RCA Tracking Item records store a set of conditions on which reevaluation notifications should be based.,FMLY_KEY,Family Key,MI_RCA_TRACK_ITEM,Transactional Data ,Family Key,N,N,No,Yes,bigint,8,Physical Asset Management,Reliability Management,N/A,N/A,Yes,Internal,7 Years,Not Available,Kamal Bahrin B Ahmad,Azureen Azita Bt Abdullah,M Sharuddin B M Nasir,"Nor Aesha
A Shafeeq A Shahar",,18/7/2023,Wan M Hafiz Wan Rosdi
157,MI_V4030005 - RCA,dbo.MIV_MI_RCA_TRACKING_ITEM,RCA Tracking Item,RCA Tracking Item records store a set of conditions on which reevaluation notifications should be based.,ENTY_ID,Entity ID,MI_RCA_TRACK_ITEM,Transactional Data ,Entity ID,N,N,No,No,nvarchar,255,Physical Asset Management,Reliability Management,N/A,N/A,Yes,Internal,7 Years,Not Available,Kamal Bahrin B Ahmad,Azureen Azita Bt Abdullah,M Sharuddin B M Nasir,"Nor Aesha
A Shafeeq A Shahar",,18/7/2023,Wan M Hafiz Wan Rosdi
158,MI_V4030005 - RCA,dbo.MIV_MI_RCA_TRACKING_ITEM,RCA Tracking Item,RCA Tracking Item records store a set of conditions on which reevaluation notifications should be based.,ENTY_CAPTION_TX,Entity Caption,MI_RCA_TRACK_ITEM,Transactional Data ,Entity Caption,N,N,No,No,nvarchar,255,Physical Asset Management,Reliability Management,N/A,N/A,Yes,Internal,7 Years,Not Available,Kamal Bahrin B Ahmad,Azureen Azita Bt Abdullah,M Sharuddin B M Nasir,"Nor Aesha
A Shafeeq A Shahar",,18/7/2023,Wan M Hafiz Wan Rosdi
159,MI_V4030005 - RCA,dbo.MIV_MI_RCA_TRACKING_ITEM,RCA Tracking Item,RCA Tracking Item records store a set of conditions on which reevaluation notifications should be based.,LAST_UPDT_DT,Last Updated Date,MI_RCA_TRACK_ITEM,Transactional Data ,Last Updated Date,N,N,No,No,datetime,8,Physical Asset Management,Reliability Management,N/A,N/A,Yes,Internal,7 Years,Not Available,Kamal Bahrin B Ahmad,Azureen Azita Bt Abdullah,M Sharuddin B M Nasir,"Nor Aesha
A Shafeeq A Shahar",,18/7/2023,Wan M Hafiz Wan Rosdi
160,MI_V4030005 - RCA,dbo.MIV_MI_RCA_TRACKING_ITEM,RCA Tracking Item,RCA Tracking Item records store a set of conditions on which reevaluation notifications should be based.,LAST_UPBY_SEUS_KEY,Last Updated Security User Key,MI_RCA_TRACK_ITEM,Transactional Data ,Last Updated Security User Key,N,N,No,Yes,bigint,8,Physical Asset Management,Reliability Management,N/A,N/A,Yes,Internal,7 Years,Not Available,Kamal Bahrin B Ahmad,Azureen Azita Bt Abdullah,M Sharuddin B M Nasir,"Nor Aesha
A Shafeeq A Shahar",,18/7/2023,Wan M Hafiz Wan Rosdi
161,MI_V4030005 - RCA,dbo.MIV_MI_RCA_TRACKING_ITEM,RCA Tracking Item,RCA Tracking Item records store a set of conditions on which reevaluation notifications should be based.,CRT_DT,Creation Date,MI_RCA_TRACK_ITEM,Transactional Data ,Creation Date,N,N,No,No,datetime,8,Physical Asset Management,Reliability Management,N/A,N/A,Yes,Internal,7 Years,Not Available,Kamal Bahrin B Ahmad,Azureen Azita Bt Abdullah,M Sharuddin B M Nasir,"Nor Aesha
A Shafeeq A Shahar",,18/7/2023,Wan M Hafiz Wan Rosdi
162,MI_V4030005 - RCA,dbo.MIV_MI_RCA_TRACKING_ITEM,RCA Tracking Item,RCA Tracking Item records store a set of conditions on which reevaluation notifications should be based.,CRTBY_SEUS_KEY,Created By Security User Key,MI_RCA_TRACK_ITEM,Transactional Data ,Created By Security User Key,N,N,No,No,bigint,8,Physical Asset Management,Reliability Management,N/A,N/A,Yes,Internal,7 Years,Not Available,Kamal Bahrin B Ahmad,Azureen Azita Bt Abdullah,M Sharuddin B M Nasir,"Nor Aesha
A Shafeeq A Shahar",,18/7/2023,Wan M Hafiz Wan Rosdi
163,MI_V4030005 - RCA,dbo.MIV_MI_RCA_TRACKING_ITEM,RCA Tracking Item,RCA Tracking Item records store a set of conditions on which reevaluation notifications should be based.,LOCK_SEQ_NBR,Locked Sequence Number,MI_RCA_TRACK_ITEM,Transactional Data ,Locked Sequence Number,N,N,No,Yes,bigint,8,Physical Asset Management,Reliability Management,N/A,N/A,Yes,Internal,7 Years,Not Available,Kamal Bahrin B Ahmad,Azureen Azita Bt Abdullah,M Sharuddin B M Nasir,"Nor Aesha
A Shafeeq A Shahar",,18/7/2023,Wan M Hafiz Wan Rosdi
164,MI_V4030005 - RCA,dbo.MIV_MI_RCA_TRACKING_ITEM,RCA Tracking Item,RCA Tracking Item records store a set of conditions on which reevaluation notifications should be based.,CONTENT_GUID,Content Guide,MI_RCA_TRACK_ITEM,Transactional Data ,Content Guide,N,N,No,No,binary,16,Physical Asset Management,Reliability Management,N/A,N/A,Yes,Internal,7 Years,Not Available,Kamal Bahrin B Ahmad,Azureen Azita Bt Abdullah,M Sharuddin B M Nasir,"Nor Aesha
A Shafeeq A Shahar",,18/7/2023,Wan M Hafiz Wan Rosdi
165,MI_V4030005 - RCA,dbo.MIV_MI_RCA_TRACKING_ITEM,RCA Tracking Item,RCA Tracking Item records store a set of conditions on which reevaluation notifications should be based.,MI_SITE_KEY,Site Key,MI_RCA_TRACK_ITEM,Transactional Data ,Site Key,N,N,No,No,bigint,8,Physical Asset Management,Reliability Management,N/A,N/A,No,Internal,7 Years,Not Available,Kamal Bahrin B Ahmad,Azureen Azita Bt Abdullah,M Sharuddin B M Nasir,"Nor Aesha
A Shafeeq A Shahar",,18/7/2023,Wan M Hafiz Wan Rosdi
166,MI_V4030005 - RCA,dbo.MIV_MI_RCA_TRACKING_ITEM,RCA Tracking Item,RCA Tracking Item records store a set of conditions on which reevaluation notifications should be based.,MI_RCA_TRACK_ITEM_ACTIV_FLG,Active,MI_RCA_TRACK_ITEM,Transactional Data ,Active,N,N,No,No,nvarchar,1,Physical Asset Management,Reliability Management,N/A,N/A,No,Internal,7 Years,Not Available,Kamal Bahrin B Ahmad,Azureen Azita Bt Abdullah,M Sharuddin B M Nasir,"Nor Aesha
A Shafeeq A Shahar",,18/7/2023,Wan M Hafiz Wan Rosdi
167,MI_V4030005 - RCA,dbo.MIV_MI_RCA_TRACKING_ITEM,RCA Tracking Item,RCA Tracking Item records store a set of conditions on which reevaluation notifications should be based.,MI_RCA_TRACK_ITEM_ANAL_ID_CHR,RCA_TRACK_ITEM_ANAL_ID_CHR,MI_RCA_TRACK_ITEM,Transactional Data ,RCA_TRACK_ITEM_ANAL_ID_CHR,N,N,No,No,nvarchar,255,Physical Asset Management,Reliability Management,N/A,N/A,No,Internal,7 Years,Not Available,Kamal Bahrin B Ahmad,Azureen Azita Bt Abdullah,M Sharuddin B M Nasir,"Nor Aesha
A Shafeeq A Shahar",,18/7/2023,Wan M Hafiz Wan Rosdi
168,MI_V4030005 - RCA,dbo.MIV_MI_RCA_TRACKING_ITEM,RCA Tracking Item,RCA Tracking Item records store a set of conditions on which reevaluation notifications should be based.,MI_RCA_TRACK_ITEM_COST_NBR,Cost,MI_RCA_TRACK_ITEM,Transactional Data ,Cost,N,N,No,No,float,8,Physical Asset Management,Reliability Management,N/A,N/A,No,Internal,7 Years,Not Available,Kamal Bahrin B Ahmad,Azureen Azita Bt Abdullah,M Sharuddin B M Nasir,"Nor Aesha
A Shafeeq A Shahar",,18/7/2023,Wan M Hafiz Wan Rosdi
169,MI_V4030005 - RCA,dbo.MIV_MI_RCA_TRACKING_ITEM,RCA Tracking Item,RCA Tracking Item records store a set of conditions on which reevaluation notifications should be based.,MI_RCA_TRACK_ITEM_COUNT_NBR,Count,MI_RCA_TRACK_ITEM,Transactional Data ,Count,N,N,No,No,float,8,Physical Asset Management,Reliability Management,N/A,N/A,No,Internal,7 Years,Not Available,Kamal Bahrin B Ahmad,Azureen Azita Bt Abdullah,M Sharuddin B M Nasir,"Nor Aesha
A Shafeeq A Shahar",,18/7/2023,Wan M Hafiz Wan Rosdi
170,MI_V4030005 - RCA,dbo.MIV_MI_RCA_TRACKING_ITEM,RCA Tracking Item,RCA Tracking Item records store a set of conditions on which reevaluation notifications should be based.,MI_RCA_TRACK_ITEM_MESSA_SUBJE_,RCA_TRACK_ITEM_MESSA_SUBJE_,MI_RCA_TRACK_ITEM,Transactional Data ,RCA_TRACK_ITEM_MESSA_SUBJE_,N,N,No,No,nvarchar,1024,Physical Asset Management,Reliability Management,N/A,N/A,No,Internal,7 Years,Not Available,Kamal Bahrin B Ahmad,Azureen Azita Bt Abdullah,M Sharuddin B M Nasir,"Nor Aesha
A Shafeeq A Shahar",,18/7/2023,Wan M Hafiz Wan Rosdi
171,MI_V4030005 - RCA,dbo.MIV_MI_RCA_TRACKING_ITEM,RCA Tracking Item,RCA Tracking Item records store a set of conditions on which reevaluation notifications should be based.,MI_RCA_TRACK_ITEM_MESSA_TEXT_T,RCA_TRACK_ITEM_MESSA_TEXT_T,MI_RCA_TRACK_ITEM,Transactional Data ,RCA_TRACK_ITEM_MESSA_TEXT_T,N,N,No,No,nvarchar,MAX,Physical Asset Management,Reliability Management,N/A,N/A,No,Internal,7 Years,Not Available,Kamal Bahrin B Ahmad,Azureen Azita Bt Abdullah,M Sharuddin B M Nasir,"Nor Aesha
A Shafeeq A Shahar",,18/7/2023,Wan M Hafiz Wan Rosdi
172,MI_V4030005 - RCA,dbo.MIV_MI_RCA_TRACKING_ITEM,RCA Tracking Item,RCA Tracking Item records store a set of conditions on which reevaluation notifications should be based.,MI_RCA_TRACK_ITEM_NOTIF_LIST_C,RCA_TRACK_ITEM_NOTIF_LIST_C,MI_RCA_TRACK_ITEM,Transactional Data ,RCA_TRACK_ITEM_NOTIF_LIST_C,N,N,No,No,nvarchar,MAX,Physical Asset Management,Reliability Management,N/A,N/A,No,Internal,7 Years,Not Available,Kamal Bahrin B Ahmad,Azureen Azita Bt Abdullah,M Sharuddin B M Nasir,"Nor Aesha
A Shafeeq A Shahar",,18/7/2023,Wan M Hafiz Wan Rosdi
173,MI_V4030005 - RCA,dbo.MIV_MI_RCA_TRACKING_ITEM,RCA Tracking Item,RCA Tracking Item records store a set of conditions on which reevaluation notifications should be based.,MI_RCA_TRACK_ITEM_START_DATE_D,RCA_TRACK_ITEM_START_DATE_D,MI_RCA_TRACK_ITEM,Transactional Data ,RCA_TRACK_ITEM_START_DATE_D,N,N,No,No,datetime,8,Physical Asset Management,Reliability Management,N/A,N/A,No,Internal,7 Years,Not Available,Kamal Bahrin B Ahmad,Azureen Azita Bt Abdullah,M Sharuddin B M Nasir,"Nor Aesha
A Shafeeq A Shahar",,18/7/2023,Wan M Hafiz Wan Rosdi
174,MI_V4030005 - RCA,dbo.MIV_MI_RCA_CRITICAL_SUCCESS_FA,RCA Critical Success Factor,RCA Critical Success Factor refer to essential factors that need to be in place for effective root cause analysis of asset-related issues.,ENTY_KEY,Entity Key,MI_RCA_CRITI_SUCCE_FACTO,Transactional Data ,Entity Key,N,N,No,Yes,bigint,8,Physical Asset Management,Reliability Management,N/A,N/A,Yes,Internal,7 Years,Not Available,Kamal Bahrin B Ahmad,Azureen Azita Bt Abdullah,M Sharuddin B M Nasir,"Nor Aesha
A Shafeeq A Shahar",,18/7/2023,Wan M Hafiz Wan Rosdi
175,MI_V4030005 - RCA,dbo.MIV_MI_RCA_CRITICAL_SUCCESS_FA,RCA Critical Success Factor,RCA Critical Success Factor refer to essential factors that need to be in place for effective root cause analysis of asset-related issues.,FMLY_KEY,Family Key,MI_RCA_CRITI_SUCCE_FACTO,Transactional Data ,Family Key,N,N,No,Yes,bigint,8,Physical Asset Management,Reliability Management,N/A,N/A,Yes,Internal,7 Years,Not Available,Kamal Bahrin B Ahmad,Azureen Azita Bt Abdullah,M Sharuddin B M Nasir,"Nor Aesha
A Shafeeq A Shahar",,18/7/2023,Wan M Hafiz Wan Rosdi
