DATA ELEMENT,ENTY_KEY,FMLY_KEY,ENTY_ID,ENTY_CAPTION_TX,LAST_UPDT_DT
Y-offsets from GNSS Antenna to Navigation Datum Point,0.3333,0.3684,0.4118,0.5,0.4444
Young,0.2,0.0769,0.2,0.25,0.0769
Young's Modulus,0.2143,0.2667,0.3077,0.25,0.3571
Young's Modulus,0.2143,0.2667,0.3077,0.25,0.3571
Young's Modulus,0.2143,0.2667,0.3077,0.25,0.3571
Young's Modulus,0.2143,0.2667,0.3077,0.25,0.3571
Young's Modulus,0.2143,0.2667,0.3077,0.25,0.3571
Young's Modulus,0.2143,0.2667,0.3077,0.25,0.3571
Yttrium - Y,0.4,0.3333,0.4,0.3077,0.2308
Zeolite,0.3,0.25,0.3,0.3333,0.25
Zero to peak,0.3333,0.2857,0.2308,0.4615,0.3846
Zinc - Zn,0.3333,0.1667,0.3333,0.3636,0.0769
Zirconium - Zr,0.2308,0.2,0.2308,0.3571,0.125
Z-offsets from GNSS Antenna to Navigation Datum Point,0.2632,0.3,0.3333,0.4211,0.4444
Z-offsets from GNSS Antenna to Navigation Datum Point,0.2632,0.3,0.3333,0.4211,0.4444
Project ID,0.3077,0.1875,0.4167,0.5385,0.3571
Project Name,0.2857,0.25,0.2857,0.6154,0.3333
Business Division,0.3077,0.1875,0.4167,0.3333,0.3571
Project Portfolio,0.2857,0.3333,0.2857,0.5,0.3333
Project Phase,0.2,0.1765,0.2,0.5,0.4286
IRSO Region,0.3636,0.2143,0.3636,0.3846,0.2143
PSC Name,0.25,0.3077,0.25,0.5,0.4167
Project Status,0.2,0.1765,0.2,0.5,0.5385
Parent Company,0.3846,0.3333,0.3846,0.75,0.3333
Company,0.1667,0.2308,0.1667,0.5455,0.1429
OPUs,0.0,0.0,0.0,0.1667,0.3
Project Type,0.3333,0.2,0.3333,0.5833,0.2857
Cost Category,0.3077,0.2667,0.3077,0.5385,0.3571
Operatorship,0.2308,0.2,0.2308,0.4615,0.3846
Project Equity,0.3571,0.2353,0.3571,0.5714,0.3125
Project Start Date,0.2,0.1765,0.2857,0.5,0.5385
Project End Date,0.2857,0.1765,0.3846,0.6154,0.4286
Project Manager Name,0.2667,0.2353,0.2667,0.5714,0.3125
Project Control Manager Name,0.25,0.2941,0.25,0.5333,0.375
Project Controller Name,0.2667,0.3125,0.2667,0.5714,0.4
Project Objectives,0.2667,0.1667,0.2667,0.4667,0.3125
Project Complexity,0.3333,0.375,0.3333,0.5333,0.2941
Facility Name,0.5,0.6667,0.5,0.6154,0.3333
Facility Type,0.4167,0.5833,0.4167,0.6667,0.4615
Facility Owner,0.4286,0.4667,0.4286,0.6429,0.2941
Location,0.2727,0.2308,0.2727,0.5455,0.2308
Client,0.4444,0.25,0.4444,0.4545,0.25
Region Name,0.3333,0.3846,0.3333,0.4615,0.2
Field Name,0.3333,0.6364,0.4545,0.3571,0.3846
Project Title,0.3077,0.2667,0.3077,0.5385,0.3571
Project No.,0.3333,0.125,0.3333,0.5833,0.2857
Contract Title,0.4167,0.3571,0.4167,0.6667,0.3571
Contract No.,0.2727,0.1429,0.2727,0.5455,0.2308
Contractor,0.1818,0.0714,0.1818,0.4545,0.1538
Contract Duration,0.3077,0.1875,0.4167,0.5385,0.3571
Discipline,0.25,0.2143,0.3636,0.3846,0.4167
Name,0.2222,0.3,0.2222,0.2727,0.1818
Well Name                      ,0.2727,0.4545,0.2727,0.3077,0.3333
Assessor,0.0909,0.1667,0.0909,0.25,0.2727
Designation,0.3333,0.2,0.4545,0.4615,0.3846
Work Order Title,0.4167,0.3571,0.4167,0.3333,0.3571
Work Order No.,0.3636,0.2143,0.3636,0.2857,0.2143
Work Duration,0.3846,0.25,0.3846,0.4,0.3333
Mechanical Completion Date,0.3333,0.375,0.4286,0.6429,0.4667
Water Depth,0.2308,0.2,0.3333,0.3571,0.5
Reference Drawings,0.2667,0.3125,0.3571,0.375,0.3125
IGR Phase,0.2308,0.2857,0.2308,0.3571,0.3846
Finding Category/Urgency,0.4,0.3529,0.5,0.6,0.3529
Impact,0.1818,0.25,0.1818,0.4545,0.25
PDRI score,0.2308,0.2,0.3333,0.4615,0.3846
PDRI Number,0.3077,0.2667,0.4167,0.3333,0.3571
PDRI Score,0.2308,0.2,0.3333,0.4615,0.3846
Overall Class of Facility,0.3333,0.4667,0.3333,0.5333,0.375
Clear Objectives,0.25,0.2941,0.25,0.4375,0.375
Team Development,0.2857,0.3333,0.3846,0.5,0.5385
Project Objectives Understanding,0.2632,0.1818,0.3333,0.5,0.4444
Team Integration,0.4167,0.3571,0.4167,0.5385,0.2667
R&R and Risk analysis,0.4167,0.4615,0.4167,0.3333,0.3571
Project Implementation Process,0.3125,0.3529,0.3125,0.6,0.4375
FEL Status,0.25,0.4167,0.25,0.2857,0.7
Plot Plans,0.25,0.2143,0.25,0.5,0.5455
Soils Data,0.25,0.3077,0.3636,0.3846,0.5455
Health & Safety Plans,0.3846,0.4286,0.3846,0.5,0.5385
Environmental Requirement,0.3333,0.375,0.3333,0.4375,0.375
Engineering Status,0.4167,0.2667,0.4167,0.4286,0.4615
Project Execution Planning ,0.2941,0.2632,0.2941,0.5625,0.4118
Cost/Schedule ,0.2143,0.1875,0.3077,0.3333,0.5833
Project Execution Discipline Status,0.2778,0.25,0.3529,0.5294,0.5625
Estimating for Control ,0.3125,0.4375,0.3125,0.5,0.3529
Physical Progressing,0.3125,0.3529,0.3125,0.6,0.3529
Progress Report,0.25,0.1333,0.25,0.3846,0.4167
Control Specialist ,0.3571,0.3125,0.3571,0.6923,0.5
Date,0.2222,0.1818,0.375,0.2727,0.4444
Venue,0.2222,0.0833,0.2222,0.1667,0.1818
Clear Objectives,0.25,0.2941,0.25,0.4375,0.375
Team Development,0.2857,0.3333,0.3846,0.5,0.5385
FEL Readiness,0.3077,0.4615,0.4167,0.3333,0.4615
Project Execution Discipline Summary,0.3158,0.35,0.3889,0.5556,0.5
Document List Status,0.3333,0.375,0.4286,0.5333,0.5714
Clear Objectives Measures Status,0.2222,0.3333,0.2222,0.3889,0.4118
Clear Objectives Final Rating,0.2778,0.3158,0.2778,0.4444,0.3158
Document List Status,0.3333,0.375,0.4286,0.5333,0.5714
Project Objectives Understanding Measures Status,0.25,0.2273,0.3158,0.4737,0.4211
Project Objectives Understanding Final Rating,0.2381,0.2727,0.3,0.45,0.4737
Team Integration Measures Status,0.3571,0.3125,0.3571,0.4667,0.4
Team Integration Final Rating,0.3571,0.5,0.3571,0.4667,0.3125
R&R and Risk Analysis Measures Status,0.5,0.5333,0.5,0.4118,0.5333
R&R and Risk Analysis Final Rating,0.4286,0.4667,0.4286,0.3529,0.375
Implementation Process Final Rating,0.2941,0.4118,0.2941,0.5625,0.4118
Document List Status,0.3333,0.375,0.4286,0.5333,0.5714
Plot Plans Measures Status,0.2667,0.3125,0.2667,0.4667,0.6154
Plot Plans Final Rating,0.2667,0.3125,0.2667,0.4667,0.4
Site Conditions Measures Status,0.3333,0.2941,0.4286,0.5333,0.4667
Site Conditions Final Rating,0.3125,0.3529,0.4,0.5,0.4375
Environmental Regulatory Measures Status,0.375,0.4118,0.375,0.4706,0.4118
Environmental Regulatory Final Rating,0.375,0.5,0.375,0.4706,0.3333
HSE Measures Status,0.2308,0.2857,0.2308,0.2667,0.5
HSE Final Rating,0.3571,0.4,0.3571,0.375,0.4
Engineering Design Measures Status,0.3571,0.3125,0.4615,0.375,0.5
Engineering Design Planned to be completed at FID Status,0.25,0.35,0.3158,0.4737,0.5
Engineering Design Completed at the Start of Construction  Status,0.25,0.35,0.3158,0.4737,0.5
Engineering Design Final Rating,0.3571,0.4,0.4615,0.375,0.5
PEP Measures Status,0.2308,0.2857,0.2308,0.3571,0.6364
PEP Final Rating,0.3846,0.4286,0.3846,0.5,0.4286
Document List Status,0.3333,0.375,0.4286,0.5333,0.5714
PED during FEL Measures Status,0.2941,0.4118,0.375,0.3889,0.6
PED during FEL Measures Final Rating,0.2941,0.4118,0.375,0.3889,0.6
PED during Project Execution Measures Status,0.2632,0.2381,0.3333,0.5,0.4444
PED during Project Execution Final Rating,0.2632,0.3,0.3333,0.5,0.4444
Risk Element,0.5455,0.4615,0.4167,0.3333,0.3571
PRA Facilitator,0.2143,0.3571,0.2143,0.5385,0.3571
PRA Team Leader,0.2308,0.3846,0.3333,0.3571,0.6364
PRA Focal Person,0.2,0.3333,0.2,0.5,0.4286
PMT Focal Person,0.25,0.375,0.25,0.5333,0.4667
PRA Workshop Location,0.3125,0.2778,0.2353,0.5,0.3529
Risk Rating,0.4545,0.2857,0.3333,0.3571,0.2857
No. of Risk,0.3636,0.3077,0.25,0.2857,0.1333
Low Rating,0.3077,0.2667,0.3077,0.4286,0.2667
Medium Rating,0.3846,0.3333,0.5,0.4,0.4286
High Rating,0.3636,0.2143,0.3636,0.3846,0.2143
Very High Rating,0.5,0.3333,0.5,0.5,0.25
Overall Rating,0.3846,0.3333,0.3846,0.5,0.3333
Operator,0.1818,0.1538,0.1818,0.4545,0.3636
Nature of Field,0.3571,0.4,0.4615,0.4667,0.5
Likelihood (L),0.3636,0.4167,0.3636,0.2857,0.3077
Impact (I),0.2727,0.3333,0.2727,0.5455,0.3333
Risk Rating (RR),0.4545,0.2857,0.3333,0.3571,0.2857
Date,0.2222,0.1818,0.375,0.2727,0.4444
Ministry,0.4,0.2308,0.4,0.3077,0.1429
Agencies,0.2727,0.2308,0.2727,0.4167,0.2308
Act,0.1111,0.0909,0.1111,0.3,0.2
Regulation,0.3077,0.2667,0.3077,0.4286,0.3571
Orders,0.0909,0.0769,0.2,0.1538,0.2727
Code of Practices,0.2667,0.3125,0.3571,0.5714,0.5
Guidelines,0.25,0.2143,0.3636,0.2,0.4167
Phase of Application,0.3333,0.375,0.3333,0.6429,0.4667
Required For,0.2308,0.2857,0.3333,0.2667,0.2857
Type of Application,0.4615,0.5,0.4615,0.8333,0.4
"Applicable Level of 
Authority",0.2632,0.3684,0.2632,0.5,0.3684
Responsibility,0.3846,0.25,0.3846,0.5,0.3333
Authority,0.25,0.2143,0.25,0.3846,0.2143
Frequency,0.25,0.2143,0.25,0.2857,0.1333
Estimated Date,0.3636,0.4167,0.5,0.3846,0.5455
Date,0.2222,0.1818,0.375,0.2727,0.4444
Assessment type,0.4545,0.3846,0.4545,0.5833,0.5
Assessment Scoring,0.3571,0.3125,0.3571,0.5714,0.3125
Air Temperature,0.3333,0.3846,0.3333,0.4615,0.5
Relative Humidity,0.3333,0.4667,0.4286,0.3529,0.4667
Sea Surface Temperature,0.2,0.3333,0.2,0.4,0.5385
Sea Bed Temperature,0.2,0.25,0.2857,0.3125,0.6667
Wind Speed,0.3636,0.2143,0.5,0.3846,0.4167
Operating Wave Data - Height,0.3125,0.2105,0.4,0.5,0.3529
Operating Wave Data - Period,0.3333,0.2222,0.4286,0.5333,0.375
Current Data,0.3333,0.2,0.4545,0.4615,0.5
Carbon Dioxide (CO2),0.2857,0.25,0.3846,0.5,0.25
Hydrogen Sulfide (H2S),0.3125,0.3529,0.4,0.3333,0.3529
Nitrogen (N2),0.5,0.2143,0.5,0.5,0.2143
Mercury (Hg),0.2308,0.2857,0.2308,0.2667,0.2
Critical Temperature,0.2857,0.4286,0.2857,0.5,0.5385
Critical Pressure,0.2857,0.3333,0.2857,0.5,0.6667
Normal Boiling Point,0.2667,0.3125,0.2667,0.4667,0.3125
Liq Density,0.5455,0.3571,0.7,0.4286,0.4615
Critical Volume,0.2667,0.4,0.2667,0.4667,0.4
Wax Appearance Temperature,0.2667,0.2353,0.2667,0.4667,0.4
Reservoir Pressure,0.2308,0.2,0.2308,0.3571,0.3846
Reservoir Temperature,0.2667,0.3125,0.2667,0.4667,0.5
Flow Tubing Head Pressure (FTHP),0.25,0.2857,0.3158,0.4,0.5
Closed In Tubing Head Pressure (CITHP),0.2632,0.2381,0.3333,0.5,0.5294
Flow Tubing Head Temperature (FTHT),0.25,0.35,0.3158,0.4,0.4211
Closed In Tubing Head Temperature (CITHT),0.25,0.2857,0.3158,0.4737,0.5
Gas Rate,0.2727,0.2308,0.2727,0.3077,0.4545
Oil Rate,0.3636,0.4167,0.3636,0.5,0.4167
Water Rate,0.3,0.25,0.3,0.3333,0.3636
Condensate Rate,0.3077,0.1875,0.4167,0.5385,0.4615
Design Capacity,0.4615,0.3125,0.5833,0.6923,0.5
Normal Oil-in-Water Content,0.3571,0.4,0.3571,0.5714,0.3125
Peak Oil-in-Water Content,0.4286,0.375,0.3333,0.6429,0.375
Normal Clean Water Outlet Specification,0.2778,0.3889,0.2778,0.5294,0.4706
Maximum Clean Water Outlet Specification,0.2632,0.3684,0.2632,0.5,0.4444
Vessel Dimension,0.3077,0.3571,0.4167,0.3333,0.3571
Gas Handling Capacity,0.3333,0.2941,0.4286,0.5333,0.4667
Condensate Handling Capacity,0.375,0.3333,0.4667,0.6667,0.5
Water Handling Capacity,0.375,0.3333,0.4667,0.5625,0.4118
Design Margin,0.3077,0.3571,0.4167,0.3333,0.3571
Water-in-Oil Content for Condensate Outlet,0.2941,0.3333,0.375,0.4706,0.5
Oil-in-Water Content for Water Outlet,0.3333,0.375,0.3333,0.5333,0.375
Maximum Condensate Throughput,0.2632,0.2381,0.3333,0.5,0.4444
Maximum Water Throughput,0.2353,0.2778,0.2353,0.4118,0.3529
Compressor Design Capacity,0.375,0.3333,0.4667,0.6667,0.4118
Compressor Design Configuration,0.2778,0.3158,0.3529,0.5294,0.4706
Compressor Discharge Pressure,0.1667,0.2778,0.2353,0.4118,0.4375
Inlet/outlet seawater temperature,0.3125,0.3529,0.3125,0.5,0.5333
Cooling Medium Configuration,0.2941,0.4118,0.375,0.4706,0.4118
Cooling Medium Circulation Pumps Capacity,0.3333,0.3684,0.4118,0.5882,0.5294
Absorbed Power,0.1333,0.1875,0.2143,0.3333,0.4615
Efficiency,0.4444,0.3636,0.4444,0.4545,0.0714
HP & LP Flare KO Drum Dimension,0.2778,0.4706,0.2778,0.3684,0.4706
Gas Handling Capacity,0.3333,0.2941,0.4286,0.5333,0.4667
Liquid Handling Capacity,0.3125,0.2778,0.4,0.5,0.4375
Configuration,0.2143,0.1875,0.2143,0.4286,0.1875
Voltage,0.1667,0.2308,0.1667,0.3077,0.3333
Rating,0.3,0.1538,0.3,0.3333,0.1538
Electrical Load,0.3077,0.3571,0.4167,0.5385,0.4615
Frequency,0.25,0.2143,0.25,0.2857,0.1333
Design Life,0.3333,0.3846,0.4545,0.2667,0.3846
Mean Time to Failure (MTTF),0.3571,0.5,0.3571,0.4667,0.4
Mean Time to Repair (MTTR),0.4167,0.3571,0.4167,0.6667,0.3571
Mean Availability,0.5,0.5385,0.5,0.5,0.3333
Operational Availability,0.4286,0.375,0.4286,0.6429,0.375
Reliability,0.3636,0.4167,0.3636,0.3846,0.3077
Gas Processing Equipment,0.2941,0.2632,0.2941,0.5625,0.4118
Oil Processing Equipment,0.2941,0.2632,0.2941,0.4706,0.4118
Water Processing Equipment,0.2778,0.25,0.2778,0.5294,0.3889
Sparing Inventory,0.4286,0.2941,0.4286,0.6429,0.375
Process configuration,0.3125,0.2778,0.3125,0.6,0.4375
Xmas Trees and Spool,0.25,0.2941,0.3333,0.4375,0.5714
Production,0.2308,0.0588,0.3333,0.4615,0.2857
Gas Lift,0.25,0.4167,0.25,0.2857,0.4167
Gas Injection,0.3846,0.25,0.3846,0.6154,0.3333
Water Injection,0.3846,0.25,0.3846,0.6154,0.25
Pressure Protection (HIPPS),0.3571,0.1667,0.3571,0.5714,0.4
Multiphase Pump,0.2857,0.4286,0.2857,0.4,0.6667
Multiphase Metering,0.3125,0.3529,0.3125,0.4118,0.5333
Separation,0.3333,0.2,0.3333,0.5833,0.3846
Test Separator,0.25,0.2143,0.25,0.5,0.5455
Heating,0.4,0.2308,0.4,0.4167,0.2308
Shell & Tube,0.25,0.2143,0.25,0.2,0.5455
Plate & Frame,0.2308,0.5,0.2308,0.3571,0.5
Dehydration,0.4167,0.2667,0.5455,0.5385,0.2667
Dehydration Only,0.4615,0.4,0.5833,0.5714,0.4
Dehydration and Desalting,0.4,0.3529,0.5,0.5,0.4375
Cooling,0.1818,0.1538,0.1818,0.3333,0.0714
Shell & Tube,0.25,0.2143,0.25,0.2,0.5455
Fin Fan,0.3333,0.4,0.3333,0.3636,0.1667
Separation,0.3333,0.2,0.3333,0.5833,0.3846
Heating,0.4,0.2308,0.4,0.4167,0.2308
Plate & Frame,0.2308,0.5,0.2308,0.3571,0.5
Plate & frame heat exchanger,0.2353,0.3529,0.2353,0.4118,0.3529
Plate & frame cooler,0.2,0.4286,0.2,0.5,0.4286
Cooling,0.1818,0.1538,0.1818,0.3333,0.0714
Shell & Tube,0.25,0.2143,0.25,0.2,0.5455
Fin Fan,0.3333,0.4,0.3333,0.3636,0.1667
Sweetening,0.4,0.1429,0.4,0.3077,0.2308
"Solvent (Amine, Sulfinol, Solexol)",0.3125,0.4375,0.3125,0.4118,0.4375
Zinc Oxide Vessel,0.2667,0.2353,0.3571,0.375,0.3125
Zinc Oxide Bed,0.3077,0.1875,0.4167,0.4286,0.1875
Membrane Pre-Treatment ,0.3333,0.2857,0.3333,0.4615,0.3846
Membrane System,0.4167,0.3571,0.4167,0.4286,0.3571
Dehydration,0.4167,0.2667,0.5455,0.5385,0.2667
Glycol System,0.3077,0.3571,0.3077,0.4286,0.3571
Molecular Sieve Vessel,0.1875,0.4,0.1875,0.375,0.4
Molecular Sieve Bed,0.1667,0.3529,0.2353,0.3333,0.4375
Dew Point Control,0.3571,0.2353,0.4615,0.5714,0.4
Low Temp Sep / Exchanger,0.2105,0.25,0.2105,0.4444,0.3889
Refrigeration,0.3333,0.2857,0.3333,0.4615,0.2
Turbo Expander,0.2667,0.1667,0.3571,0.4667,0.5
Mercury Removal,0.2,0.4286,0.2,0.4,0.3333
Stabiliser (liquid from DPCU),0.2,0.3684,0.2632,0.4211,0.5294
Gas Metering,0.4167,0.3571,0.4167,0.4286,0.3571
Flash Gas ,0.0769,0.3333,0.0769,0.1333,0.3333
Motor-Driven Compressor,0.3333,0.2222,0.4286,0.5333,0.375
Turbine-Driven Compressor,0.2941,0.2,0.375,0.4706,0.4118
Scrubber,0.0833,0.0714,0.0833,0.1429,0.25
After Cooler,0.2308,0.3846,0.2308,0.4615,0.3846
Export Gas,0.2143,0.1875,0.2143,0.4286,0.4615
Motor-Driven Compressor driver,0.3333,0.2222,0.4286,0.5333,0.375
Turbine-Driven Compressor driver,0.2941,0.2,0.375,0.4706,0.4118
Scrubber material,0.2667,0.4,0.2667,0.375,0.5
After Cooler material,0.2857,0.5385,0.2857,0.5,0.3333
Gas Lift ,0.25,0.4167,0.25,0.2857,0.4167
Injection,0.4,0.1429,0.4,0.5455,0.1429
Export Pump,0.2308,0.2,0.2308,0.3571,0.3846
Motor-Driven Pump,0.3571,0.2353,0.4615,0.4667,0.4
Turbine-Driven Pump,0.3571,0.2353,0.4615,0.375,0.4
Turbine driver,0.4167,0.1875,0.5455,0.3333,0.3571
Pump,0.0,0.0909,0.0,0.0833,0.2
Oil Metering,0.4167,0.3571,0.4167,0.4286,0.2667
Injection Pump ,0.3846,0.25,0.3846,0.6154,0.3333
Motor-Driven Pump,0.3571,0.2353,0.4615,0.4667,0.4
Turbine-Driven Pump,0.3571,0.2353,0.4615,0.375,0.4
Filtration Package,0.4,0.4375,0.3125,0.6,0.3529
Filtration & Deaerator etc. (Vacuum Tower),0.2778,0.3889,0.3529,0.4444,0.3889
Sulphate Removal,0.1765,0.2941,0.1765,0.3529,0.5714
Media Filters Package,0.2941,0.5,0.2941,0.3889,0.5
Ultrafiltration Package,0.375,0.4118,0.2941,0.5625,0.4118
Sulphate Removal Package,0.2105,0.3158,0.15,0.3684,0.4706
Overall Control System,0.3333,0.375,0.3333,0.5333,0.375
CPP with LQ,0.2308,0.2,0.2308,0.3571,0.2857
CPP with no LQ,0.2857,0.1765,0.2857,0.5,0.25
WHP,0.0,0.0,0.0,0.0833,0.0909
LQ Only,0.3,0.25,0.3,0.3333,0.1538
Quarters,0.1667,0.1429,0.1667,0.2143,0.4545
Helideck,0.2727,0.3333,0.2727,0.2143,0.2308
Produced Water,0.2,0.1765,0.2857,0.5,0.5385
Heating Medium,0.3846,0.3333,0.5,0.4,0.4286
Firefighting,0.3636,0.2143,0.3636,0.2857,0.1333
Mechanical Handling,0.2857,0.4286,0.3846,0.4,0.3333
Chemical Injection & Storage,0.2941,0.3333,0.2941,0.4706,0.3333
Other Utilities,0.3077,0.2667,0.3077,0.3333,0.4615
Flare System,0.3077,0.5833,0.3077,0.3333,0.4615
Flare Structure,0.2143,0.3571,0.2143,0.3333,0.5833
Power Generation,0.3846,0.25,0.3846,0.6154,0.3333
Date,0.2222,0.1818,0.375,0.2727,0.4444
Resource Type,0.3077,0.1875,0.3077,0.5385,0.4615
Percentage Complete Types,0.3125,0.3529,0.3125,0.6,0.4375
Percentage Completion,0.3333,0.375,0.3333,0.6429,0.375
Budgeted Cost for each individual activity,0.3,0.3333,0.3684,0.45,0.4
Duration Type,0.4615,0.3125,0.5833,0.6923,0.5
Activity ID,0.3636,0.3077,0.5,0.5,0.3077
Activity Type,0.4545,0.3846,0.4545,0.7273,0.3846
Duration,0.25,0.1333,0.3636,0.3846,0.3077
Calendar Assignment,0.3333,0.375,0.4286,0.4375,0.4667
VOWD,0.0,0.0,0.1,0.0769,0.0833
Year End Projection/ Anticipated Final Cost,0.3529,0.3889,0.4375,0.625,0.4706
Current Work Program Budget (WPB),0.2778,0.25,0.2778,0.4444,0.3889
Sum of Base Expenditure (Bex) MM/YYYY,0.3333,0.3684,0.4118,0.5,0.4444
Variance,0.2727,0.2308,0.2727,0.4167,0.1429
Year To Date (YTD),0.3636,0.3077,0.5,0.5,0.4167
Actual Inception To Date (ITD),0.3571,0.3125,0.4615,0.6923,0.6154
Actual Prior Year,0.3571,0.4,0.3571,0.6923,0.5
Cumulative Drilling Cost Report (DCR) to date,0.2632,0.3,0.3333,0.5,0.5294
DCR#xx as of DD/MM/YYYY,0.125,0.3333,0.2,0.3125,0.25
Project Inception Till FY XX,0.4,0.3529,0.4,0.6,0.2778
Value in Obj. Currency,0.3125,0.3529,0.3125,0.5,0.2778
Value of Work Done (VOWD) for drilling activity,0.3889,0.4211,0.3889,0.4737,0.35
Value TranCurr (Value Transaction Currency),0.4,0.3529,0.4,0.6,0.4375
Value of Work Done (VOWD) ,0.25,0.375,0.25,0.2778,0.375
Appropriations before this Authorization For Expenditure (AFE),0.2632,0.2381,0.3333,0.4211,0.4444
Appropriations for this Authorization For Expenditure (AFE),0.2778,0.25,0.3529,0.4444,0.4706
Budget,0.1818,0.0714,0.3,0.1429,0.3636
Awarded Contract Value (AwCV),0.25,0.2222,0.3333,0.4375,0.4667
Approved Contract Value (ACV),0.25,0.2222,0.3333,0.5333,0.5714
Budget Balance,0.2857,0.25,0.3846,0.4,0.5385
RevAFE/ Revised Authorization For Expenditure (AFE),0.2632,0.2381,0.3333,0.4211,0.4444
SupAFE/ Supplementary AFE ,0.3333,0.4667,0.3333,0.4375,0.5714
Total AFE,0.2727,0.4545,0.2727,0.4167,0.4545
Total Appropriation,0.3333,0.2857,0.3333,0.5833,0.3846
Total Available Budget,0.2667,0.3125,0.3571,0.375,0.5
Add Transferred In,0.4167,0.3571,0.5455,0.4286,0.4615
Add Transferred Out,0.2857,0.25,0.3846,0.4,0.5385
Current,0.3,0.0714,0.3,0.3333,0.25
Current Pledge For Result (P4R) ,0.2353,0.2105,0.3125,0.4118,0.5333
Latest Approved,0.2,0.25,0.2857,0.4,0.6667
Original Pledge For Result (P4R) ,0.2941,0.3333,0.375,0.4706,0.6
Receiver Balance Available,0.3077,0.3571,0.3077,0.4286,0.2667
Releasor Balance Available,0.2667,0.3125,0.2667,0.4667,0.3125
YYYY Budget Plan,0.3571,0.3125,0.4615,0.4667,0.6154
Annual Plan (Plan FY XX),0.2308,0.3846,0.2308,0.3571,0.3846
Approved Budget/Sanction,0.2778,0.1905,0.3529,0.5294,0.4706
Approved Field Development Plan (FDP),0.3125,0.4375,0.4,0.5,0.4375
Approved Final Investment Decision (FID),0.2778,0.3889,0.3529,0.5294,0.4706
Current Budget (P50) ,0.2857,0.1111,0.3846,0.4,0.4286
Final Investment Report (FIR) / Final Investment Approval (FIA),0.3125,0.4375,0.3125,0.5,0.4375
Pre-Dev CAPEX,0.1429,0.2,0.2308,0.3571,0.3846
Production CAPEX,0.3333,0.2222,0.4286,0.6429,0.4667
Sanctioned Amount,0.3571,0.3125,0.4615,0.5714,0.5
Additional Budget Request (ABR) to Submit,0.2778,0.3158,0.3529,0.3684,0.4706
Annual Contingency ,0.4615,0.4,0.4615,0.6923,0.4
Annual Risk ,0.3333,0.3846,0.2308,0.2667,0.3846
Total WPB,0.1538,0.2143,0.1538,0.3846,0.4167
Year-End Projection (YEP),0.4286,0.2941,0.5385,0.7692,0.375
YYYY Budget Outlook,0.3846,0.3333,0.3846,0.3125,0.4286
Balance to pay,0.3846,0.3333,0.3846,0.75,0.4286
Anticipated Final Cost (AFC),0.3333,0.375,0.4286,0.6429,0.5714
Final Well Report (FWR) dated DD/MM/YYYY,0.375,0.5,0.4667,0.5625,0.4118
Latest NOOP Estimated Well Cost (NEWC) Amount,0.2941,0.3333,0.375,0.5625,0.6
NOOP Estimated Well Cost (NEWC) Amount,0.2941,0.3333,0.375,0.5625,0.6
Plan/ObjectCur.,0.1875,0.1667,0.1875,0.4667,0.4
Plan/TC,0.1818,0.1538,0.1818,0.4545,0.3636
Total Drilling Cost,0.2667,0.2353,0.3571,0.4667,0.4
Total Facilities Cost,0.3077,0.4615,0.3077,0.5385,0.4615
Total NEWC (Base),0.2857,0.25,0.2857,0.5,0.4286
Total NEWC (Revised),0.3125,0.2778,0.4,0.5,0.4375
Total Pre Dev Cost,0.1875,0.2353,0.2667,0.4667,0.6154
Total Project Contingency ,0.4,0.3529,0.4,0.7143,0.3529
Total Project Risk ,0.3333,0.375,0.25,0.5333,0.4667
Plan,0.1,0.1818,0.1,0.2727,0.3
Year To Date (YTD) Plan ,0.3846,0.3333,0.5,0.6154,0.5385
1st HC (FID Plan),0.2667,0.3125,0.3571,0.4667,0.5
1st HC (Outlook / Actual),0.2143,0.2667,0.1333,0.3333,0.4615
Action,0.3,0.1538,0.3,0.6,0.1538
Actual %,0.1818,0.25,0.1818,0.3333,0.5
Date,0.2222,0.1818,0.375,0.2727,0.4444
Budget Category Code,0.2667,0.2353,0.3571,0.4667,0.4
Current Days       ,0.3846,0.25,0.5,0.5,0.5385
Current Progress (%),0.2857,0.1111,0.2857,0.5,0.4286
DCR Subcode/ ROC,0.1429,0.125,0.2308,0.2667,0.3846
Equity %,0.5556,0.3333,0.5556,0.4167,0.3333
Original Plan      ,0.2308,0.2857,0.2308,0.4615,0.2857
On Time On Budget (OTOB) Status,0.3333,0.2941,0.4286,0.4375,0.4667
Plan %,0.2,0.2727,0.2,0.3636,0.4
Planned Progress (%),0.2,0.25,0.2857,0.4,0.5385
Progress Variance %,0.2667,0.2353,0.2667,0.5714,0.3125
Rig Rate,0.4,0.3333,0.4,0.4167,0.3333
Rig Type & Rig Name,0.5,0.4286,0.5,0.6154,0.3333
Variance (%),0.3636,0.3077,0.3636,0.5,0.2143
WBS No/ WBS Element,0.3077,0.2667,0.3077,0.3333,0.3571
Date,0.2222,0.1818,0.375,0.2727,0.4444
Time,0.375,0.3,0.375,0.2727,0.1818
Process,0.0833,0.0714,0.0833,0.3333,0.25
Assessor,0.0909,0.1667,0.0909,0.25,0.2727
Assesse,0.1111,0.2,0.1111,0.1818,0.3333
Team Lead Name,0.3636,0.4167,0.5,0.3846,0.5455
Lead Assessor Name,0.2143,0.3571,0.3077,0.3333,0.4615
