DATA ELEMENT,ENTY_KEY,FMLY_KEY,ENTY_ID,ENTY_CAPTION_TX,LAST_UPDT_DT
Contract Start Date,0.4896,0.1759,0.5474,0.73,0.7397
Contract Type,0.6351,0.2697,0.5809,0.8393,0.5669
PCSB Carried Working Interest,0.5425,0.3167,0.6065,0.6571,0.4661
PCSB Working Interest,0.6029,0.2708,0.6222,0.7116,0.3947
Vestigo Working Interest,0.6573,0.2985,0.694,0.7077,0.4064
Field Name,0.4671,0.6364,0.5222,0.4401,0.5606
Project Name,0.5013,0.3345,0.4003,0.6361,0.5157
Reporting Currency,0.4801,0.2548,0.4392,0.5639,0.2571
Valuation Date,0.4507,0.3948,0.5669,0.6825,0.8115
Abandonment Profit Gas Portion,0.4352,0.2904,0.556,0.7782,0.5291
Contractor Profit Gas,0.3226,0.1884,0.4058,0.6839,0.4488
Contractor Unused Cost Gas,0.3482,0.122,0.3892,0.6186,0.5698
Gas Cost Recovery,0.4131,0.3015,0.2887,0.4587,0.4057
Gas Max Cost Recovery,0.3771,0.3853,0.2635,0.4568,0.4629
Gas Recoverable Cost,0.3542,0.3103,0.2475,0.4291,0.5218
Gas Unrecovered Cost CF,0.377,0.2446,0.3278,0.4736,0.4936
Gov (Int) Profit Gas,0.3769,0.2515,0.5417,0.6957,0.3877
Gov (Int) Unused Cost Gas,0.3928,0.1529,0.488,0.5992,0.5429
JVP Gas Cost Recovery,0.3771,0.2752,0.2635,0.4568,0.4012
JVP Profit Gas,0.207,0.2417,0.3086,0.5016,0.4066
JVP Unused Cost Gas,0.2635,0.1231,0.2946,0.4256,0.5866
MPM Profit Gas,0.1936,0.3769,0.2887,0.4692,0.3803
MPM Unused Cost Gas,0.2532,0.2365,0.2831,0.4089,0.5635
PCSB Gas Cost Recovery,0.3396,0.2478,0.2373,0.4456,0.389
PCSB Profit Gas,0.1879,0.2194,0.2801,0.5057,0.41
PCSB Unused Cost Gas,0.2247,0.105,0.2513,0.3993,0.5296
Project Gas Revenue,0.5101,0.2708,0.3629,0.4869,0.5161
Project Gas Royalty,0.4969,0.4642,0.3889,0.6019,0.553
Project Profit Gas,0.3689,0.2462,0.4125,0.6384,0.483
Project Unused Cost Gas,0.3873,0.1508,0.3849,0.556,0.6198
Vestigo Gas Cost Recovery,0.4747,0.2985,0.4082,0.5308,0.4303
Vestigo Profit Gas,0.4051,0.2957,0.5095,0.6134,0.4641
Vestigo Unused Cost Gas,0.3984,0.1861,0.4454,0.5148,0.5738
Abandonment Profit Oil Portion,0.4414,0.3092,0.5922,0.7842,0.443
Contractor Profit Oil,0.339,0.2199,0.4632,0.6995,0.3452
Contractor Unused Cost Oil,0.383,0.1626,0.4671,0.6748,0.5014
Gov (Int) Profit Oil,0.3836,0.2799,0.5897,0.697,0.2511
Gov (Int) Unused Cost Oil,0.4364,0.2039,0.5855,0.6697,0.4571
JVP Oil Cost Recovery,0.4108,0.3198,0.3572,0.516,0.2988
JVP Profit Oil,0.2434,0.2843,0.4082,0.5406,0.239
JVP Unused Cost Oil,0.3303,0.1928,0.4308,0.5335,0.5045
MPM Profit Oil,0.2309,0.4045,0.3873,0.5129,0.2268
MPM Unused Cost Oil,0.3162,0.3077,0.4125,0.5108,0.483
Oil Cost Recovery,0.4472,0.3482,0.3889,0.5217,0.2928
Oil Max Cost Recovery,0.4243,0.4404,0.3689,0.533,0.3703
Oil Recoverable Cost,0.3873,0.3518,0.3368,0.4865,0.4226
Oil Unrecovered Cost CF,0.4082,0.286,0.4108,0.5275,0.4009
PCSB Oil Cost Recovery,0.382,0.2974,0.3322,0.5142,0.3057
PCSB Profit Oil,0.2369,0.2767,0.3974,0.574,0.2714
PCSB Unused Cost Oil,0.2877,0.168,0.3752,0.5034,0.4708
Project Condensate Revenue,0.5949,0.2559,0.4901,0.6069,0.5534
Project Liquids Revenue,0.5375,0.338,0.5547,0.5342,0.5143
Project LPG Revenue,0.4944,0.2624,0.3518,0.4719,0.4414
Project Oil Revenue,0.5394,0.3149,0.4523,0.5445,0.4119
Project Oil Royalty,0.5101,0.4874,0.4666,0.6367,0.425
Project Profit Oil,0.3771,0.2752,0.4743,0.6472,0.3395
Project Unused Cost Oil,0.4303,0.201,0.4811,0.6255,0.5353
Vestigo Oil Cost Recovery,0.5013,0.3345,0.4804,0.5783,0.3516
Vestigo Profit Oil,0.4243,0.3303,0.5798,0.6472,0.3395
Vestigo Unused Cost Oil,0.4491,0.2384,0.5477,0.5934,0.5078
Accelerometer,0.4795,0.3919,0.3216,0.4259,0.4708
Amplitude,0.4303,0.5025,0.5774,0.556,0.7888
Average Conductivity curve from each pad,0.4552,0.4377,0.4789,0.6054,0.6135
Average Resistivity curve from each pad,0.5007,0.4924,0.5009,0.5533,0.6038
Azimuth,0.2928,0.3419,0.4364,0.4729,0.4472
Cable speed,0.3873,0.3769,0.2887,0.3128,0.6339
Calliper,0.2449,0.4767,0.2739,0.3956,0.4276
Deviation,0.5449,0.3636,0.7833,0.7544,0.5606
Pad1,0.0,0.1741,0.1667,0.2408,0.6831
Raw conductivity image from each pad,0.4416,0.5157,0.5643,0.6878,0.6195
Raw resistivity image from each pad,0.4869,0.5685,0.5784,0.6143,0.5976
Relative Bearing,0.5466,0.4642,0.5556,0.5618,0.5205
Transit time,0.6516,0.3459,0.7947,0.8132,0.5817
Dips,0.1291,0.1508,0.433,0.3128,0.4226
Dynamic images,0.4146,0.6225,0.5298,0.5262,0.4653
Static images,0.4619,0.4045,0.5809,0.6528,0.6047
Electromagnetic/Spectrum,0.5785,0.38,0.5255,0.6716,0.5681
360 degree cement map,0.5518,0.3965,0.4271,0.4456,0.5558
Acoustic Impedance,0.4315,0.3919,0.5361,0.697,0.5964
Casing Centralization,0.4781,0.3722,0.6236,0.8044,0.4956
Casing Coller Locator (CCL),0.1936,0.3015,0.2165,0.4692,0.3381
Casing Thickness,0.4472,0.2901,0.5,0.6019,0.3578
Cement Bond Log (CBL),0.3904,0.2849,0.3819,0.5123,0.3833
Cement Volume,0.5196,0.4045,0.3873,0.4663,0.4158
Impedance,0.4671,0.4545,0.5222,0.5658,0.5606
Tool centralization,0.5026,0.3424,0.6088,0.8118,0.521
Variable Density Log (VDL),0.4669,0.5452,0.5695,0.5142,0.6391
Amplitude,0.4303,0.5025,0.5774,0.556,0.7888
Conductivity,0.5477,0.2843,0.7485,0.7864,0.3984
Permittivity,0.6852,0.4308,0.825,0.7661,0.414
Phase,0.2309,0.2697,0.1291,0.2798,0.5292
"Archie M, Clay Cec",0.33,0.4954,0.2635,0.4188,0.3395
Water-filled porosity,0.5565,0.5415,0.6222,0.6367,0.6072
Images,0.3162,0.4924,0.3536,0.3405,0.414
Images,0.3162,0.4924,0.3536,0.3405,0.414
Flowline resistivity,0.6202,0.5311,0.7396,0.6678,0.3789
Flowline temperature,0.5943,0.4957,0.522,0.5828,0.5836
Fluid density,0.5809,0.5276,0.7939,0.5734,0.5916
fluid mobility,0.3944,0.5922,0.6299,0.5005,0.332
Fluid Type,0.6025,0.603,0.6736,0.556,0.6198
Fluid viscosity,0.3853,0.45,0.6155,0.5335,0.3604
Fluorescence index,0.4944,0.3674,0.4523,0.4719,0.4119
Gas oil ratio (GOR),0.1952,0.2849,0.3273,0.4729,0.3514
H2S,0.0,0.0,0.0,0.0,0.1195
"Hydrocarbon composition (c1, c2, c3, c4, c5, c6+)",0.1969,0.1725,0.2752,0.5368,0.1773
Pressure,0.276,0.1612,0.1543,0.1672,0.3614
Real time Contaminations CO2,0.5333,0.4282,0.6336,0.8345,0.5237
Refractive index,0.568,0.4221,0.6351,0.5838,0.5071
Reservoir Condition Fluid Sampling,0.4119,0.4123,0.6251,0.6416,0.4238
Sound speed,0.3227,0.1508,0.3608,0.3128,0.5916
Fluid Gradient,0.4384,0.4388,0.7001,0.5563,0.6559
Fluid Mobility,0.3944,0.5922,0.6299,0.5005,0.332
Formation Pressure,0.3836,0.3359,0.3752,0.5034,0.4394
Crossflow,0.0,0.1672,0.0,0.1735,0.1406
Fluid Type and production profile,0.4732,0.442,0.6348,0.6878,0.5989
Calliper,0.2449,0.4767,0.2739,0.3956,0.4276
Compressional Sonic/Shear Sonic,0.2817,0.2961,0.3465,0.546,0.3135
DRHO,0.0,0.0,0.1443,0.1043,0.2535
GR,0.0,0.0,0.0,0.0,0.0
Inversion,0.4297,0.2509,0.5604,0.5783,0.1406
NPHI,0.2582,0.1508,0.433,0.5213,0.0845
RHOB PEF,0.1952,0.2279,0.1091,0.2364,0.1917
RT,0.3651,0.0,0.4082,0.4423,0.3586
Sigma,0.1155,0.4045,0.2582,0.2798,0.3024
"Voltage, Signal Phase, Magnetic Field Strength, Echo Amplitude",0.5688,0.4928,0.6155,0.6965,0.7207
Bound fluid volume,0.1952,0.3419,0.3273,0.2758,0.4153
"fluid type, Geometric Mean T2",0.7313,0.5843,0.7316,0.746,0.6551
Free Fluid volume,0.3478,0.5222,0.3333,0.2408,0.4229
Permeability,0.6455,0.6784,0.6495,0.6255,0.5071
Porosity,0.4082,0.286,0.4564,0.5934,0.2673
Saturation,0.414,0.2417,0.5401,0.7245,0.6325
Pressure,0.276,0.1612,0.1543,0.1672,0.3614
Transmissibility,0.4734,0.4523,0.6736,0.6255,0.3662
Calliper,0.2449,0.4767,0.2739,0.3956,0.4276
Capacitance,0.323,0.3143,0.3612,0.6522,0.5287
Crossflow,0.0,0.1672,0.0,0.1735,0.1406
Density,0.7807,0.4558,0.8729,0.7093,0.575
Fluid Type,0.6025,0.603,0.6736,0.556,0.6198
High Precision Temperature (HPT),0.5595,0.3267,0.5908,0.6778,0.5087
Pressure,0.276,0.1612,0.1543,0.1672,0.3614
Production Profile,0.3356,0.2799,0.4825,0.6195,0.3767
Production Rate,0.4619,0.2023,0.5809,0.746,0.6047
Spectral Noise,0.501,0.3656,0.4901,0.6574,0.5739
Spinner,0.4303,0.201,0.4811,0.556,0.2254
Temperature,0.5634,0.329,0.441,0.5005,0.6271
Carbon-Oxygen,0.3873,0.3015,0.2887,0.5213,0.2113
Contact,0.3892,0.0909,0.4352,0.7544,0.4587
Fluid type,0.6025,0.603,0.6736,0.556,0.6198
Saturation,0.414,0.2417,0.5401,0.7245,0.6325
Sigma ,0.1155,0.4045,0.2582,0.2798,0.3024
Arithmetic Average Permeability,0.609,0.5819,0.619,0.6483,0.598
Average Gas Saturation,0.3651,0.3411,0.3674,0.5308,0.6693
Average Porosity,0.4845,0.4401,0.4214,0.5652,0.5287
Average Shale Volume,0.3266,0.4767,0.1826,0.2638,0.5612
Average Water Saturation,0.4667,0.3503,0.4472,0.5922,0.6983
Block,0.1155,0.2697,0.0,0.1865,0.0756
Bottom measure depth (MD),0.4781,0.3257,0.49,0.5148,0.7042
Bottom true vertical depth sub-sea (TVDSS),0.5369,0.2687,0.5717,0.6194,0.7699
Bulk Volume of Water (BVW),0.31,0.4137,0.198,0.2861,0.4058
Company,0.2928,0.4558,0.2182,0.5517,0.2556
Country,0.488,0.2279,0.4364,0.6305,0.2556
Cut-offs (Phit),0.3333,0.2335,0.4472,0.5922,0.3928
Cut-offs (Swt),0.2582,0.1508,0.2887,0.417,0.3803
Cut-offs (Vclay),0.2582,0.4523,0.2165,0.417,0.3803
Department/Section,0.6956,0.3249,0.7259,0.8239,0.6983
Field,0.3464,0.5394,0.5164,0.2798,0.4536
Flag Name,0.2449,0.5721,0.1826,0.3297,0.4811
Geometric Average Permeability,0.5988,0.566,0.5419,0.5757,0.5413
Gross Interval,0.3757,0.2925,0.4201,0.5057,0.451
Gross Sand Thickness,0.3266,0.1907,0.3651,0.4286,0.4276
Harmonic Average Permeability,0.5124,0.5984,0.5013,0.5948,0.5241
Hydrocarbon Porosity Thickness (HCPOR-TH),0.4284,0.2648,0.4507,0.6308,0.3629
Logging Date ,0.3757,0.2925,0.4901,0.5057,0.492
Net Pay Thickness (Gas),0.639,0.4264,0.5613,0.7003,0.5976
Net Pay Thickness (HC),0.6712,0.3919,0.5897,0.7357,0.5022
Net Pay Thickness (Oil),0.7319,0.5128,0.7092,0.8275,0.543
Net Sand Thickness,0.5934,0.2665,0.6124,0.6635,0.5677
Net to Gross,0.4518,0.0754,0.433,0.5734,0.4226
Permeability thickness (KH),0.7087,0.5977,0.6603,0.6678,0.4898
Porosity Thickness (POR-TH),0.5217,0.2611,0.5417,0.6922,0.3904
Processing Date,0.4869,0.2843,0.5443,0.6389,0.6375
Region,0.4216,0.2462,0.4714,0.5108,0.138
Top measure depth (MD),0.4637,0.3249,0.4666,0.4869,0.759
Top true vertical depth sub-sea (TVDSS),0.526,0.2586,0.5571,0.6036,0.7974
Tops / Zones,0.3581,0.0836,0.3203,0.5205,0.375
Well Name,0.3727,0.5222,0.25,0.301,0.4392
Effective Porosity,0.6492,0.4874,0.6222,0.6741,0.425
Effective Water Saturation,0.6333,0.4282,0.6336,0.7268,0.6765
Fluid Type,0.6025,0.603,0.6736,0.556,0.6198
Permeability,0.6455,0.6784,0.6495,0.6255,0.5071
Total Porosity,0.4648,0.3015,0.5196,0.7089,0.5071
Total Water Saturation,0.483,0.282,0.5401,0.7245,0.7228
Uncertainty,0.7333,0.3892,0.7454,0.8614,0.5237
Vgas,0.0,0.1508,0.0,0.1043,0.3381
Voil,0.1291,0.3015,0.2887,0.3128,0.0845
Volume sand,0.2449,0.3814,0.2739,0.3297,0.588
Volume shale,0.2667,0.4671,0.1491,0.2154,0.4801
Volume water,0.4297,0.4181,0.3203,0.4048,0.5626
Water Saturation,0.4795,0.2799,0.5361,0.697,0.6905
Effective Porosity,0.6492,0.4874,0.6222,0.6741,0.425
Effective Water Saturation,0.6333,0.4282,0.6336,0.7268,0.6765
Fluid Type,0.6025,0.603,0.6736,0.556,0.6198
Permeability,0.6455,0.6784,0.6495,0.6255,0.5071
Total Porosity,0.4648,0.3015,0.5196,0.7089,0.5071
Total Water Saturation,0.483,0.282,0.5401,0.7245,0.7228
Uncertainty,0.7333,0.3892,0.7454,0.8614,0.5237
Volume clay bound,0.2817,0.4606,0.252,0.364,0.4426
Volume clay dry,0.3757,0.6581,0.2801,0.3034,0.451
Volume clay wet,0.501,0.585,0.3501,0.4551,0.5329
Volume gas,0.1721,0.402,0.0962,0.2085,0.4507
Volume oil,0.2148,0.4181,0.2402,0.2892,0.2344
Volume sand,0.2449,0.3814,0.2739,0.3297,0.588
Volume shale,0.2667,0.4671,0.1491,0.2154,0.4801
Volume silt,0.3727,0.4352,0.4167,0.4214,0.4392
Volume water,0.4297,0.4181,0.3203,0.4048,0.5626
Water Saturation,0.4795,0.2799,0.5361,0.697,0.6905
compressional velocity,0.4669,0.4957,0.4746,0.6513,0.4168
Mud velocity,0.5449,0.5455,0.6093,0.5658,0.5096
Raleigh ,0.2928,0.4558,0.3273,0.3152,0.3833
shear velocity,0.6,0.5449,0.5217,0.5922,0.5237
stoneley velocity,0.7542,0.5505,0.6325,0.6852,0.4629
compressional velocity,0.4669,0.4957,0.4746,0.6513,0.4168
shear velocity,0.6,0.5449,0.5217,0.5922,0.5237
stoneley velocity,0.7542,0.5505,0.6325,0.6852,0.4629
Carbon-Oxygen,0.3873,0.3015,0.2887,0.5213,0.2113
Contact,0.3892,0.0909,0.4352,0.7544,0.4587
Fluid type,0.6025,0.603,0.6736,0.556,0.6198
Gamma Ray,0.1291,0.5276,0.0722,0.2085,0.3803
Neutron,0.5164,0.1005,0.4811,0.6255,0.3381
Saturation,0.414,0.2417,0.5401,0.7245,0.6325
Sigma,0.1155,0.4045,0.2582,0.2798,0.3024
Spectrum,0.3651,0.2132,0.3062,0.4423,0.4781
Crossflow,0.0,0.1672,0.0,0.1735,0.1406
Fluid Type and production profile,0.4732,0.442,0.6348,0.6878,0.5989
Calcium,0.0861,0.402,0.1925,0.3475,0.2817
GR spectral,0.2981,0.2611,0.25,0.4214,0.5367
Aluminium,0.2,0.4671,0.3727,0.3769,0.2619
Calcium,0.0861,0.402,0.1925,0.3475,0.2817
Clay,0.2582,0.603,0.1443,0.3128,0.3381
Silicon,0.2582,0.3015,0.4811,0.556,0.1127
Sulphur,0.0,0.1005,0.0,0.0695,0.2817
Titanium,0.5217,0.3482,0.75,0.7825,0.488
Wet clay,0.5855,0.5698,0.4364,0.5517,0.575
Aluminium,0.2,0.4671,0.3727,0.3769,0.2619
Ferum,0.2309,0.4045,0.1291,0.0933,0.2268
Silicon,0.2582,0.3015,0.4811,0.556,0.1127
Sulphur,0.0,0.1005,0.0,0.0695,0.2817
Titanium,0.5217,0.3482,0.75,0.7825,0.488
Core/Fluid Analysis,0.3615,0.603,0.4619,0.5004,0.5409
Petrophysical Interpretation Report,0.6072,0.3404,0.6246,0.7846,0.5565
Review Document (AMIR / ADIR),0.4568,0.4446,0.5959,0.5534,0.5483
Date,0.5164,0.3015,0.5774,0.5213,0.9297
Log run,0.1054,0.1231,0.1179,0.2554,0.138
Mud type,0.5855,0.4558,0.5455,0.4729,0.6389
Schematic,0.3892,0.3636,0.4352,0.5658,0.4587
Time,0.6455,0.4523,0.7217,0.6255,0.4226
Well coordinate,0.4619,0.4045,0.5164,0.6061,0.5669
Well logging depth,0.3771,0.3303,0.4216,0.4188,0.432
Well Name,0.3727,0.5222,0.25,0.301,0.4392
Amplitude,0.4303,0.5025,0.5774,0.556,0.7888
Calliper,0.2449,0.4767,0.2739,0.3956,0.4276
Casing thickness,0.4472,0.2901,0.5,0.6019,0.3578
Current,0.4303,0.1005,0.3849,0.4865,0.3381
Depth correlation,0.527,0.3077,0.5893,0.7236,0.6211
Electromagnetic/Spectrum,0.5785,0.38,0.5255,0.6716,0.5681
Noise,0.4619,0.2697,0.5164,0.5595,0.2268
Wellbore diagram,0.2692,0.503,0.301,0.3043,0.5287
Calliper,0.2449,0.4767,0.2739,0.3956,0.4276
Compressional Sonic/Shear Sonic,0.2817,0.2961,0.3465,0.546,0.3135
Density,0.7807,0.4558,0.8729,0.7093,0.575
DRHO,0.0,0.0,0.1443,0.1043,0.2535
Gamma Ray,0.1291,0.5276,0.0722,0.2085,0.3803
Neutron,0.5164,0.1005,0.4811,0.6255,0.3381
Photoelectric,0.5071,0.2632,0.504,0.6825,0.4426
Resistivity,0.6198,0.3948,0.7559,0.637,0.3689
Spontaneous Potential,0.533,0.2667,0.5533,0.7993,0.6231
Analysis Lab,0.2254,0.5264,0.252,0.364,0.4795
Core Number,0.345,0.2417,0.2315,0.3344,0.2259
Core Type,0.6532,0.3814,0.4564,0.5934,0.4276
Data Source,0.2981,0.2611,0.3333,0.4815,0.7807
Date,0.5164,0.3015,0.5774,0.5213,0.9297
Depth Core,0.4671,0.1818,0.4352,0.503,0.5606
Grain Density,0.6455,0.4523,0.7939,0.7298,0.5071
Sample ID,0.2739,0.533,0.4082,0.3686,0.6574
Well Name,0.3727,0.5222,0.25,0.301,0.4392
Air Permeability,0.5466,0.6383,0.6111,0.6019,0.488
Cleaning Method,0.5477,0.4264,0.6124,0.6881,0.5578
Core Number,0.345,0.2417,0.2315,0.3344,0.2259
Core Type,0.6532,0.3814,0.4564,0.5934,0.4276
Data Source,0.2981,0.2611,0.3333,0.4815,0.7807
Date,0.5164,0.3015,0.5774,0.5213,0.9297
Drying Method,0.5521,0.4029,0.6944,0.5573,0.4969
Grain Density,0.6455,0.4523,0.7939,0.7298,0.5071
Horizontal Permeability,0.5715,0.5721,0.639,0.7253,0.5078
Klinkenberg Permeability,0.6869,0.6333,0.6063,0.584,0.4024
Laboratory Name,0.3689,0.4924,0.2946,0.5108,0.5175
Permeability Net Confining Stress/Net Overburden Pressure,0.64,0.3737,0.6214,0.6529,0.5072
Porosity,0.4082,0.286,0.4564,0.5934,0.2673
Porosity Net Confining Stress/Net Overburden Pressure,0.5838,0.2686,0.5736,0.6429,0.4517
Vertical Permeability,0.6124,0.6198,0.639,0.6594,0.5612
Vertical Permeability Net Confining Stress/Net Overburden Pressure,0.6442,0.4024,0.6365,0.6776,0.5394
Well Name,0.3727,0.5222,0.25,0.301,0.4392
Air Permeability,0.5466,0.6383,0.6111,0.6019,0.488
Asymptote Saturation,0.5645,0.3767,0.5861,0.7815,0.7128
Capillary Pressure,0.3146,0.4724,0.2513,0.363,0.5002
Conversion to Lab Fluid System (G-O),0.483,0.4432,0.5401,0.6409,0.4969
Conversion to Lab Fluid System (G-W),0.5112,0.469,0.5715,0.6487,0.5259
Conversion to Lab Fluid System (O-W),0.483,0.4432,0.5401,0.6409,0.4969
Core Number,0.345,0.2417,0.2315,0.3344,0.2259
Coring Type,0.6532,0.3814,0.639,0.7913,0.3207
Data Method,0.3873,0.3015,0.5052,0.5213,0.8452
Data Source,0.2981,0.2611,0.3333,0.4815,0.7807
Date,0.5164,0.3015,0.5774,0.5213,0.9297
Depth Core,0.4671,0.1818,0.4352,0.503,0.5606
Depth Unit,0.6228,0.1818,0.7833,0.7544,0.6625
Displaced Phase,0.2635,0.3693,0.3536,0.3831,0.7246
Displacing Phase,0.2692,0.3772,0.4214,0.5217,0.5639
Height Above Free Water (G-W),0.527,0.3693,0.4321,0.454,0.506
Height Above Free Water (O-W),0.527,0.3693,0.4321,0.4824,0.506
Initial Water Saturation,0.5247,0.3829,0.6966,0.7944,0.6225
Injection Pressure,0.5565,0.2708,0.5703,0.6367,0.3947
Klinkenberg Permeability,0.6869,0.6333,0.6063,0.584,0.4024
Laboratory Name,0.3689,0.4924,0.2946,0.5108,0.5175
Median Pore Radius,0.3545,0.4139,0.5095,0.4907,0.6298
Mercury Saturation,0.4795,0.3919,0.4825,0.6195,0.5336
Non-Wetting Phase Saturation,0.5855,0.2659,0.6547,0.8407,0.6176
Pore Radius,0.2236,0.2611,0.3333,0.3612,0.5367
Porosity,0.4082,0.286,0.4564,0.5934,0.2673
RPM (Centrifuge),0.501,0.3656,0.4901,0.5563,0.369
Sample ID,0.2739,0.533,0.4082,0.3686,0.6574
Sample State,0.4739,0.415,0.3974,0.5262,0.7756
Swanson Permeability,0.5754,0.5599,0.5897,0.697,0.5336
Threshold Pressure,0.3396,0.1983,0.2847,0.2742,0.5002
Well name,0.3727,0.5222,0.25,0.301,0.4392
Wetting Phase Saturation,0.5963,0.3046,0.6667,0.8126,0.7075
Air Permeability,0.5466,0.6383,0.6111,0.6019,0.488
Analysis Lab,0.2254,0.5264,0.252,0.364,0.4795
Core Number,0.345,0.2417,0.2315,0.3344,0.2259
Core Type,0.6532,0.3814,0.4564,0.5934,0.4276
Core Water Saturation,0.4839,0.2825,0.4959,0.6839,0.6336
Data Source,0.2981,0.2611,0.3333,0.4815,0.7807
Date,0.5164,0.3015,0.5774,0.5213,0.9297
Depth Core,0.4671,0.1818,0.4352,0.503,0.5606
Drying Method,0.5521,0.4029,0.6944,0.5573,0.4969
Net Overburden Pressure,0.4706,0.1963,0.3758,0.38,0.4621
Pore Volume,0.276,0.3223,0.1543,0.2786,0.3162
Porosity,0.4082,0.286,0.4564,0.5934,0.2673
Residual Saturation,0.3985,0.362,0.5446,0.6079,0.7247
Sample Diameter,0.4743,0.5539,0.4714,0.4682,0.7246
Sample ID,0.2739,0.533,0.4082,0.3686,0.6574
Well Name,0.3727,0.5222,0.25,0.301,0.4392
Analysis Lab,0.2254,0.5264,0.252,0.364,0.4795
Cation Exchange Capacity,0.4919,0.4103,0.5107,0.7661,0.5291
Core Air Permeability,0.5375,0.5794,0.5547,0.601,0.4601
Core Grain Density,0.6325,0.4308,0.7071,0.7236,0.483
Core Klinkenberg Permeability,0.6624,0.5894,0.5643,0.5859,0.3924
Core Number,0.345,0.2417,0.2315,0.3344,0.2259
Core Porosity,0.4041,0.2697,0.3873,0.5595,0.2646
Core Type,0.6532,0.3814,0.4564,0.5934,0.4276
Data Source,0.2981,0.2611,0.3333,0.4815,0.7807
Date,0.5164,0.3015,0.5774,0.5213,0.9297
Depth Core,0.4671,0.1818,0.4352,0.503,0.5606
FF*,0.0,0.3015,0.0,0.0,0.0
FF+,0.0,0.3015,0.0,0.0,0.0
Formation Resistivity Factor,0.5323,0.4388,0.6651,0.7586,0.451
m-Exponent,0.5729,0.2509,0.4804,0.6361,0.375
m-Exponent*,0.5729,0.2509,0.4804,0.6361,0.375
m-Exponent+,0.5729,0.2509,0.4804,0.6361,0.375
Net Overburden Pressure,0.4706,0.1963,0.3758,0.38,0.4621
n-Exponent*,0.5636,0.1463,0.4901,0.6574,0.328
n-Exponent+,0.5636,0.1463,0.4901,0.6574,0.328
Resistivity Index,0.6642,0.4137,0.8416,0.6794,0.4348
Resistivity Ratio R/Ro,0.4965,0.3313,0.6344,0.6301,0.3715
RI*,0.1826,0.2132,0.4082,0.2949,0.0
RI+,0.1826,0.2132,0.4082,0.2949,0.0
Sample ID,0.2739,0.533,0.4082,0.3686,0.6574
Sand,0.1291,0.1508,0.2887,0.3128,0.5916
Saturation Exponent,0.6025,0.2513,0.6255,0.8341,0.6198
Temperature,0.5634,0.329,0.441,0.5005,0.6271
Water Resistivity,0.6642,0.4137,0.7426,0.6794,0.5218
Water Resistivity Temperature,0.6842,0.4155,0.6732,0.6631,0.6271
Water Saturation,0.4795,0.2799,0.5361,0.697,0.6905
Well name,0.3727,0.5222,0.25,0.301,0.4392
Analysis Lab,0.2254,0.5264,0.252,0.364,0.4795
Clay,0.2582,0.603,0.1443,0.3128,0.3381
Coarse Sand,0.207,0.2417,0.2315,0.3901,0.5873
Coarse Silt,0.3727,0.3482,0.4167,0.5417,0.5367
Core Type,0.6532,0.3814,0.4564,0.5934,0.4276
Cumulative Grain Size Distribution,0.5101,0.3971,0.7288,0.7095,0.5195
Data Source,0.2981,0.2611,0.3333,0.4815,0.7807
Date,0.5164,0.3015,0.5774,0.5213,0.9297
Depth Core,0.4671,0.1818,0.4352,0.503,0.5606
Fine Sand,0.4082,0.3814,0.5477,0.5275,0.4811
Fine Silt,0.5715,0.4767,0.7303,0.6594,0.3742
Grain Size Distribution,0.4795,0.3015,0.7423,0.6851,0.4105
Gravel,0.2108,0.3693,0.1179,0.1703,0.414
Medium Sand,0.276,0.4029,0.4629,0.3344,0.5873
Medium Silt,0.414,0.4835,0.6172,0.4458,0.4969
Sample ID,0.2739,0.533,0.4082,0.3686,0.6574
Very Coarse Sand,0.3853,0.3857,0.3077,0.4001,0.5406
Very Fine Sand,0.5809,0.5276,0.5774,0.5213,0.4648
Very Fine Silt,0.71,0.603,0.7217,0.6255,0.3803
Well Name,0.3727,0.5222,0.25,0.301,0.4392
Analysis Lab,0.2254,0.5264,0.252,0.364,0.4795
Core Air Permeability,0.5375,0.5794,0.5547,0.601,0.4601
Core Klinkenberg Permeability,0.6624,0.5894,0.5643,0.5859,0.3924
Core Number,0.345,0.2417,0.2315,0.3344,0.2259
Core Porosity,0.4041,0.2697,0.3873,0.5595,0.2646
Core Type,0.6532,0.3814,0.4564,0.5934,0.4276
Data Source,0.2981,0.2611,0.3333,0.4815,0.7807
Date,0.5164,0.3015,0.5774,0.5213,0.9297
Depth Core,0.4671,0.1818,0.4352,0.503,0.5606
Depth Unit,0.6228,0.1818,0.7833,0.7544,0.6625
Displaced Viscosity,0.3985,0.4137,0.5941,0.5722,0.5508
Displacing Type,0.5477,0.4975,0.6804,0.7372,0.5976
Displacing Viscosity,0.3721,0.3862,0.6009,0.6344,0.3789
Effective Permeability to Gas,0.6886,0.6127,0.6599,0.6885,0.6011
Effective Permeability to Oil,0.6789,0.6126,0.6901,0.6978,0.5051
Effective Permeability to Water,0.7128,0.566,0.6695,0.6908,0.5973
Fluid/Gas Recovered (In Place/Residual),0.3853,0.4821,0.4616,0.4446,0.6487
Fluid/Gas Recovered (Vp),0.3246,0.3791,0.3629,0.3371,0.5768
Fluid/Oil Recovered (In Place/Residual),0.3953,0.4924,0.5009,0.4682,0.5693
Fluid/Oil Recovered (Vp),0.3396,0.3965,0.4271,0.3771,0.4446
